raw,positive_recall,negative_recall,balanced,all_negative_baseline,mae,rmse,n,scope
0.5470430107526881,0.7305122494432071,0.2677966101694915,0.49915442980634933,0.396505376344086,106.84368408433242,165.03834212741006,744,2026-01
0.5282738095238095,0.5928571428571429,0.42063492063492064,0.5067460317460317,0.375,79.61992419622531,116.69549041800428,672,2026-02
0.5161290322580645,0.4709141274238227,0.5587467362924282,0.5148304318581255,0.5147849462365591,91.03196152453717,138.3696479206664,744,2026-03
0.5222222222222223,0.5572687224669604,0.462406015037594,0.5098373687522771,0.36944444444444446,77.55931713288564,136.38274739108067,720,2026-04
0.6263440860215054,0.7276341948310139,0.4149377593360996,0.5712859770835568,0.3239247311827957,72.17884881242747,110.64976323398241,744,2026-05
0.5375,0.6354916067146283,0.40264026402640263,0.5190659353705155,0.42083333333333334,92.66092379172612,141.2242809263388,720,2026-06
0.6075268817204301,0.8425531914893617,0.20437956204379562,0.5234663767665787,0.3682795698924731,84.69753982100528,132.15365661975136,744,2026-07
0.5267857142857143,0.7551020408163265,0.20714285714285716,0.48112244897959183,0.4166666666666667,50.05522894946447,76.95660188514461,336,2026-08
0.553834808259587,0.6651376146788991,0.38486536675951716,0.5250014907192081,0.3971238938053097,84.22146624794928,132.69489604692717,5424,overall
